,ARI,ACC,NMI,FM,FRG,HUL,TIME
0,1.0,1.0,1.0,1.0,0.9784962596166068,0.9850211607738324,8.233022928237915
1,1.0,1.0,1.0,1.0,0.9781444674778489,0.9842621161936187,7.5883948802948
2,1.0,1.0,1.0,1.0,0.9720632307728267,0.9810305823483215,8.983457803726196
3,1.0,1.0,1.0,1.0,0.9721252146551386,0.9802824406445677,9.366527557373047
4,1.0,1.0,1.0,1.0,0.981217838354101,0.986633145584116,7.468822479248047
5,1.0,1.0,1.0,1.0,0.9709212667703497,0.9802556136951595,7.657194375991821
6,1.0,1.0,1.0,1.0,0.98240453981506,0.9875285947298486,10.294763565063477
7,1.0,1.0,1.0,1.0,0.9787067204911014,0.9856899726336807,7.341979265213013
8,1.0,1.0,1.0,1.0,0.9828514984927692,0.9881231439284325,9.190822839736938
9,1.0,1.0,1.0,1.0,0.9837428335682104,0.988513990150066,8.350359916687012
10,1.0,1.0,1.0,1.0,0.9844789685691775,0.9893834007543904,11.403277397155762
11,1.0,1.0,1.0,1.0,0.9854247222574505,0.9897904806015249,8.943421602249146
12,1.0,1.0,1.0,1.0,0.981706231021836,0.9875955071645944,7.0211334228515625
13,1.0,1.0,1.0,1.0,0.9850860077361915,0.989640897172661,8.83846664428711
14,1.0,1.0,1.0,1.0,0.9818094025113485,0.9875506901795557,7.103109359741211
15,1.0,1.0,1.0,1.0,0.9790436044551325,0.9854449899180274,7.0542216300964355
16,1.0,1.0,1.0,1.0,0.9796252676153352,0.9856236661961683,7.225062608718872
17,1.0,1.0,1.0,1.0,0.9818756068886534,0.9864540268802182,7.832597732543945
18,1.0,1.0,1.0,1.0,0.9763388090039562,0.9834818537690703,7.267008543014526
19,1.0,1.0,1.0,1.0,0.9776727398506209,0.9848193357914893,9.465405941009521
20,1.0,1.0,1.0,1.0,0.9790539896124162,0.985113488002091,8.175447940826416
21,1.0,1.0,1.0,1.0,0.9791772137552097,0.9861219518893832,9.411713361740112
22,1.0,1.0,1.0,1.0,0.9825369409781285,0.987534775606965,8.645771741867065
23,1.0,1.0,1.0,1.0,0.9816126413975648,0.9870336961879628,7.830574035644531
24,1.0,1.0,1.0,1.0,0.9793965374142231,0.9856037380367612,9.031000852584839
25,1.0,1.0,1.0,1.0,0.9690229538048516,0.9771843341316092,7.257157325744629
26,1.0,1.0,1.0,1.0,0.9787629929957817,0.9858945413062818,9.655630111694336
27,1.0,1.0,1.0,1.0,0.9864870144819616,0.9905113584110924,9.52855372428894
28,1.0,1.0,1.0,1.0,0.9745813214210608,0.9819287957122551,8.912139654159546
29,1.0,1.0,1.0,1.0,0.9776320299987452,0.98427250043575,8.480191230773926
30,1.0,1.0,1.0,1.0,0.9724540568478391,0.980402510705376,8.51399850845337
31,1.0,1.0,1.0,1.0,0.982250874209508,0.9873227745863145,8.850350856781006
32,1.0,1.0,1.0,1.0,0.9764721916059931,0.9838139786810518,7.331605672836304
33,1.0,1.0,1.0,1.0,0.9733460120912001,0.9813027601322294,7.190141916275024
34,1.0,1.0,1.0,1.0,0.9816987396445501,0.9870989177169133,8.443596839904785
35,1.0,1.0,1.0,1.0,0.974072998360246,0.9810711474446371,7.999094009399414
36,1.0,1.0,1.0,1.0,0.9815903244672426,0.9871451734306912,8.066403150558472
37,1.0,1.0,1.0,1.0,0.9782412014179764,0.98530915744084,12.857915163040161
38,1.0,1.0,1.0,1.0,0.980890181768663,0.9870053086114428,8.145040512084961
39,1.0,1.0,1.0,1.0,0.9719260883514697,0.980189200394313,9.859899044036865
40,1.0,1.0,1.0,1.0,0.9825838927329191,0.9880930867581753,10.06371283531189
41,1.0,1.0,1.0,1.0,0.9760829955881818,0.9825644987680943,6.9385247230529785
42,1.0,1.0,1.0,1.0,0.9752340241129114,0.9832207809298945,8.966805696487427
43,1.0,1.0,1.0,1.0,0.9803835886182404,0.987021754123635,9.794139862060547
44,1.0,1.0,1.0,1.0,0.9765774236577627,0.9835158713997517,8.919739723205566
45,1.0,1.0,1.0,1.0,0.9804021164967518,0.9865708503158777,12.132101058959961
46,1.0,1.0,1.0,1.0,0.9810826589965587,0.9869551924079257,8.093591451644897
47,1.0,1.0,1.0,1.0,0.9793644109610116,0.9857744848308189,7.747867584228516
48,1.0,1.0,1.0,1.0,0.9772646911570986,0.9843484630702982,8.400359630584717
49,1.0,1.0,1.0,1.0,0.9684756517662299,0.9765514314091928,7.681132078170776
50,1.0,1.0,1.0,1.0,0.9808186020964179,0.9853768657039973,8.415599584579468
51,1.0,1.0,1.0,1.0,0.9790949475282733,0.985560297018645,8.436023950576782
52,1.0,1.0,1.0,1.0,0.9810091820928265,0.9867350792607247,8.437708616256714
53,1.0,1.0,1.0,1.0,0.9798212463788297,0.9862509027746733,10.352428436279297
54,1.0,1.0,1.0,1.0,0.9798155761338383,0.9859260335786101,6.928831577301025
55,1.0,1.0,1.0,1.0,0.979975749743732,0.9860994924024125,10.58801817893982
56,1.0,1.0,1.0,1.0,0.987554923286105,0.9915940322197668,7.508323669433594
57,1.0,1.0,1.0,1.0,0.9784245105334489,0.9856045299911581,8.738397121429443
58,1.0,1.0,1.0,1.0,0.9821209300918452,0.9870797189502145,8.192500591278076
