,ARI,ACC,NMI,FM,FRG,HUL,TIME
0,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8421514321612836,0.8719819541676294,7.711890935897827
1,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8421803653952123,0.8720856821427413,5.427027940750122
2,0.6277776962905378,0.66,0.8050865717029337,0.7784552845528455,0.8421577376622196,0.8719876798183979,5.355278968811035
3,0.6219947946534915,0.64,0.8023807172678361,0.7628205128205127,0.8422042075108097,0.87204009147385,5.924171209335327
4,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8421916155785457,0.8719867956543054,5.629410982131958
5,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.842086327687473,0.8718819387726453,5.9270031452178955
6,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8420609961442883,0.8719150183712658,6.626298904418945
7,0.6219947946534915,0.64,0.8023807172678361,0.7628205128205127,0.8421347622738665,0.871976495843811,5.298770189285278
8,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8421985517373515,0.8719803079798885,6.732349634170532
9,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8404274180641886,0.8697796083307584,6.109692811965942
10,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8420069281312383,0.8718086019986301,5.888002157211304
11,1.0,1.0,1.0,1.0,0.8744947133757683,0.8732570187887158,6.487796306610107
12,0.6219947946534915,0.64,0.8023807172678361,0.7628205128205127,0.8420370839186455,0.8718320039363501,6.248525857925415
13,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8419934444834687,0.8719041562770005,6.4385740756988525
14,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8420776857344,0.8718393942967736,6.168546915054321
15,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8420322316663348,0.8718508370357088,5.735963821411133
16,1.0,1.0,1.0,1.0,0.9516734812650804,0.9673138255651613,6.324677228927612
17,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.842169428575161,0.8720645396257204,5.754801034927368
18,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8421682498798793,0.8719480050012454,4.880286693572998
19,1.0,1.0,1.0,1.0,0.874431333678063,0.8731236341942323,6.087557554244995
20,0.6243114212265883,0.65,0.8034525889541091,0.7708333333333333,0.8420780324374253,0.8719861324915443,7.146400451660156
21,0.6219947946534915,0.64,0.8023807172678361,0.7628205128205127,0.8403908264722691,0.8699250540383228,5.93521785736084
22,0.6219947946534915,0.64,0.8023807172678361,0.7628205128205127,0.8421076069120318,0.8720164887338078,5.106171607971191
23,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8421542489005927,0.8720331528677159,5.679547548294067
24,0.6219947946534915,0.64,0.8023807172678361,0.7628205128205127,0.8422344506626895,0.872049683935818,5.775201082229614
25,0.6277776962905378,0.66,0.8050865717029337,0.7784552845528455,0.8421622935445074,0.8720281365324198,6.170326232910156
26,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8421793679746656,0.8720055614662481,5.572396755218506
27,0.6277776962905378,0.66,0.8050865717029337,0.7784552845528455,0.8421688980835913,0.8720454891592018,5.590013027191162
28,0.6219947946534915,0.64,0.8023807172678361,0.7628205128205127,0.8407114810274141,0.8702466288367109,5.693580865859985
29,0.6219947946534915,0.64,0.8023807172678361,0.7628205128205127,0.8422496266801606,0.8720589650720978,6.238652944564819
30,0.6243114212265883,0.65,0.8034525889541092,0.7708333333333333,0.8422379742144409,0.8721712813790257,5.769721508026123
31,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8420286265481062,0.871926927450335,5.508001327514648
32,0.6219947946534915,0.64,0.8023807172678361,0.7628205128205127,0.8422501633552021,0.872195883783243,5.230954885482788
33,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8421801630314891,0.8719935585605747,8.86712908744812
34,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.842086261987056,0.8719419413547769,6.010503530502319
35,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8407931410926793,0.8704394865651854,6.287832736968994
36,0.6243114212265883,0.65,0.8034525889541091,0.7708333333333333,0.8421452383833731,0.8719051175786581,6.015723466873169
37,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.842154101289003,0.8720501324035703,6.471990585327148
38,0.6219947946534915,0.64,0.8023807172678361,0.7628205128205127,0.8420274244882372,0.8718324701397331,6.31682014465332
39,0.6208347432068615,0.63,0.801849850377298,0.7543859649122807,0.8421236338974132,0.8719417778801939,6.457720756530762
