,ARI,ACC,NMI,FM,FRG,HUL,TIME
0,0.17196723561982336,0.46,0.24566957303156545,0.47162300975860305,0.6679198200786983,0.667918172380327,10.671958684921265
1,1.0,1.0,1.0,1.0,0.9999999930716733,0.9999999930719218,10.387619972229004
2,0.1998098773256077,0.49,0.2627051249890285,0.4692307692307693,0.6754550200687357,0.6754541812132164,10.86162805557251
3,0.16778123338221312,0.49,0.23218021799200625,0.4904358353510896,0.6813927434190485,0.6813716909890046,7.5094685554504395
4,0.13270797333991607,0.45,0.19060805428983082,0.4467361368027295,0.677360025044615,0.6773590840327647,7.283275365829468
5,0.0831416206824434,0.4,0.16318609565411998,0.4106709168184578,0.6510827616464258,0.6510727522193476,7.650632858276367
6,1.0,1.0,1.0,1.0,0.9999999983180139,0.9999999983185601,10.951183319091797
7,0.06050012138868657,0.41,0.1350627746053275,0.411453739654967,0.644821006694672,0.6448171627555436,10.537334442138672
8,1.0,1.0,1.0,1.0,0.9999994437990777,0.9999994437991282,8.572945356369019
9,1.0,1.0,1.0,1.0,0.9999999975140716,0.9999999975154655,13.651963472366333
10,1.0,1.0,1.0,1.0,0.9999999999830865,0.9999999999831025,7.869704723358154
11,0.13147851372114924,0.44,0.1855599209301837,0.4616836734693878,0.6781589354522042,0.6781579130091238,8.357400894165039
12,1.0,1.0,1.0,1.0,0.9999999999681749,0.9999999999687176,11.146250009536743
13,1.0,1.0,1.0,1.0,0.9999999999886212,0.9999999999888686,4.814362287521362
14,1.0,1.0,1.0,1.0,0.9999998552782746,0.9999998552784317,12.254133939743042
15,0.13700556145722678,0.43,0.21204555249752322,0.48177083333333337,0.6618215892892316,0.6618194102712998,13.061045169830322
16,1.0,1.0,1.0,1.0,0.9999999993726554,0.9999999993729317,10.89857816696167
17,0.12241362717736502,0.44,0.15900907219691296,0.41839402427637723,0.6650615024469622,0.6650506618336056,9.14004898071289
18,1.0,1.0,1.0,1.0,0.9999999977121433,0.9999999977202003,8.777374267578125
19,0.10413311862587225,0.45,0.15912770858985628,0.45343069515760687,0.6627780186640604,0.6627769786666599,6.352677345275879
20,0.12810587687316297,0.44,0.18098999322283996,0.480209093612305,0.6673611086936898,0.6673565459288807,6.350268363952637
21,1.0,1.0,1.0,1.0,0.9999999998139775,0.999999999816529,12.49470591545105
22,1.0,1.0,1.0,1.0,0.9999999995820659,0.999999999582301,14.742559432983398
23,0.13222242347400834,0.47,0.19162857423045382,0.46034013605442176,0.6773138463638291,0.6773097097512464,9.693089008331299
24,0.10651980344952676,0.43,0.1759085774615244,0.4345811051693404,0.6685342797754977,0.6685267326350439,6.845495223999023
25,0.11508780646864276,0.45,0.16045623974355566,0.45086639306885545,0.6511662680992532,0.6511585192622342,6.187914848327637
26,1.0,1.0,1.0,1.0,0.9999999791382768,0.9999999791461673,12.81973385810852
27,0.26917992656058753,0.53,0.3143961607849018,0.5308845029239765,0.7258272399415158,0.7258272829524373,9.730187892913818
28,0.12812393433039412,0.44,0.2229057968846743,0.48646758138283563,0.6713309194086897,0.6713302592806545,3.5549607276916504
29,0.1960357632811391,0.48,0.23107728005928793,0.4694485842026826,0.6883321613450347,0.6883310032051393,9.26356291770935
30,0.07539925527513447,0.39,0.14718405734126314,0.42,0.6584839753492303,0.6584738597044506,8.65327262878418
31,0.15534355443298636,0.5,0.20975040464031744,0.49832941367285705,0.6785671459284198,0.678567950023202,7.030684232711792
32,0.14195588738731396,0.48,0.18430914734124154,0.46411924789708064,0.677724020769012,0.6777208159922639,12.318498849868774
33,1.0,1.0,1.0,1.0,0.9999999997879786,0.999999999792506,8.834352731704712
34,0.10856082356486842,0.43,0.1651228719261146,0.4269480519480519,0.656027237186461,0.6560282267362558,4.57111120223999
35,1.0,1.0,1.0,1.0,0.9999999976999265,0.9999999977049452,9.00778079032898
