,ARI,ACC,NMI,FM,FRG,HUL,TIME
0,0.6593187372200888,0.77,0.7521519727311268,0.7691690084303492,0.8746546734244134,0.8746045176157007,13.701288938522339
1,0.6583488186886116,0.76,0.7520416653206206,0.7685185185185185,0.8742608511827451,0.8743513583205234,13.104705095291138
2,0.6768739713729989,0.81,0.761642727503799,0.809313528703332,0.877517604247294,0.878095624515481,15.48576045036316
3,0.6714892487390497,0.8,0.7592222213236683,0.7987117552334942,0.8771755426587712,0.8766621321154019,12.77729845046997
4,0.66590195002743,0.79,0.755690006344237,0.7892412685668407,0.8771836652373257,0.876909948998092,15.957717895507812
5,0.6703735766131718,0.8,0.757748645126119,0.7996794871794871,0.8786233968226107,0.8787789644336506,12.659856081008911
6,0.6608522962350021,0.77,0.7539465107360919,0.7727272727272728,0.874424281087338,0.8743728114107945,14.383392333984375
7,0.6571885196776986,0.76,0.7507242926765287,0.7596153846153847,0.8752176192210968,0.8750203201674811,15.797629833221436
8,0.657124332950975,0.75,0.7509780798443829,0.7641509433962264,0.8748066869671214,0.8752354563601994,12.648832321166992
9,0.6608522962350021,0.77,0.7539465107360921,0.7727272727272727,0.87674620538187,0.8765391033130058,10.597020149230957
10,0.6615835386561897,0.78,0.7530552554975458,0.7796474358974359,0.8761319649743483,0.8758178555469665,15.57761812210083
11,0.6651448756185747,0.79,0.7547530443019043,0.7899159663865545,0.8763012323228802,0.8757319827994928,9.32021975517273
12,0.6612,0.78,0.7526031196944863,0.78,0.8757248445402968,0.8757508500706388,11.589027643203735
13,0.6571885196776986,0.76,0.7507242926765287,0.7596153846153847,0.874599112281878,0.8743068517432016,14.416739463806152
14,0.6583488186886116,0.76,0.7520416653206206,0.7685185185185185,0.874643309608106,0.8742988435594028,11.185606956481934
15,0.6563473682456638,0.75,0.7501082544339849,0.7549019607843137,0.8742941861151464,0.8739481259436825,17.11282753944397
16,0.657124332950975,0.75,0.7509780798443829,0.7641509433962264,0.8752627485016979,0.8748210661932059,9.860825777053833
17,0.6608522962350021,0.77,0.7539465107360919,0.7727272727272727,0.877960115978509,0.877723346483671,21.561303853988647
18,0.657124332950975,0.75,0.7509780798443829,0.7641509433962264,0.8745477474901289,0.8741513617157245,19.838731288909912
19,0.6563473682456638,0.75,0.7501082544339849,0.7549019607843137,0.8747294214491106,0.8744360471551708,17.454867362976074
20,0.6593187372200888,0.77,0.7521519727311268,0.7691690084303492,0.8748147703739739,0.8740742029180908,25.47942805290222
21,0.657124332950975,0.75,0.7509780798443829,0.7641509433962264,0.8745167176000677,0.8740270441016726,19.18630838394165
22,0.657124332950975,0.75,0.7509780798443829,0.7641509433962264,0.8746401179641435,0.8746014373053644,17.674111366271973
23,0.6593187372200888,0.77,0.752151972731127,0.7691690084303492,0.8747649432111985,0.87451898838088,15.917174816131592
24,0.6612,0.78,0.7526031196944863,0.78,0.8753831437446461,0.878616669049393,12.288156986236572
25,0.6444522156167258,0.76,0.7254556573179166,0.7573529411764706,0.8706360938965146,0.8707470900503258,15.575092315673828
26,0.6602652940011878,0.76,0.7542726809392306,0.7767857142857142,0.8746219415182941,0.8743471560315046,21.227118015289307
27,0.6585467450888914,0.77,0.7512656733174864,0.769907963185274,0.8746635777235156,0.8741541327691279,13.55808424949646
28,0.6585467450888914,0.77,0.7512656733174864,0.7699079631852741,0.8747003019157804,0.8740229127493844,14.511179208755493
29,0.6583488186886116,0.76,0.7520416653206206,0.7685185185185185,0.8738575617403159,0.8739328609969894,19.899354696273804
30,0.6768739713729989,0.81,0.761642727503799,0.809313528703332,0.8782233606670681,0.8776391286392979,14.298455476760864
31,0.6585467450888914,0.77,0.7512656733174864,0.769907963185274,0.8758194666026049,0.8749758344371492,14.089179039001465
32,0.6583488186886116,0.76,0.7520416653206207,0.7685185185185185,0.8747797666212728,0.8747008984454104,16.528724193572998
33,0.66590195002743,0.79,0.755690006344237,0.7892412685668407,0.8743672982221267,0.8739745494775845,18.55307626724243
34,0.6583488186886116,0.76,0.7520416653206207,0.7685185185185185,0.8744404198652882,0.8743508309383083,11.23347783088684
35,0.6563473682456638,0.75,0.750108254433985,0.7549019607843137,0.8745282779803168,0.8743093893513196,21.19052505493164
36,0.6602652940011878,0.76,0.7542726809392306,0.7767857142857142,0.8749358010005436,0.8741213424173709,17.175096035003662
37,0.6651448756185747,0.79,0.7547530443019043,0.7899159663865547,0.876669057980409,0.8768803152304642,12.753427982330322
